Date,Company Name,IPO Open,High Stock,Low Stock,IPO Close,Shares Traded,Turnover (Crore),Subcategory,Category
8/8/2023,AT&T Inc.,1048.36,846.92,1348.27,1396.91,2125,287.42,Nifty Small Cap 50,Mid Cap
3/16/2024,Thermo Fisher Scientific,1004.72,1224.87,286.27,1045.86,4419,273.44,Nifty MidSmall 40,Small Cap
10/19/2024,AstraZeneca,924.78,1103.11,1185.83,204.12,6281,158.87,Nifty MidSmall 40,Mid Cap
7/17/2024,BNP Paribas,649.74,1120.25,797.59,1128.06,919,183.27,Nifty Small Cap 50,Large Cap
7/25/2024,Snap Inc.,591.29,1684.31,475.24,379.37,3664,28.66,Nifty Next 50,Large Cap
6/29/2024,ServiceNow Inc.,868.65,1452.51,687.14,1223.38,8402,377.12,Nifty 50,Mid Cap
4/6/2023,Progressive Corporation,142.37,1927.26,1323.81,934.39,3643,302.76,Nifty Small Cap 50,Small Cap
3/30/2023,Booking Holdings,1319.94,1613.31,977.29,229.31,6735,488.24,Nifty 100,Large Cap
8/19/2023,Medtronic PLC,1246.71,419.72,523.08,152.88,766,177.43,Nifty MidSmall 40,Small Cap
10/2/2023,Danaher Corporation,552.26,1516.19,1399.86,725.87,2245,333.46,Nifty MidSmall 40,Mid Cap
9/3/2023,L’Oréal,871.89,1381.45,503.67,1408.5,5920,459.85,Nifty Small Cap 50,Mid Cap
4/21/2023,Microsoft Corp.,1401.73,1345.18,1144.8,868.72,5216,356.13,Nifty Next 50,Large Cap
8/22/2023,Allstate Corporation,443.87,1039.38,1104.6,1150.71,6841,21.11,Nifty MidSmall 40,Small Cap
10/5/2023,Expedia Group,1126.56,265.56,1020.41,730.74,3745,316.49,Nifty 50,Small Cap
4/21/2024,Medtronic PLC,169.96,1910.25,947.13,606.92,358,273.15,Nifty Small Cap 50,Small Cap
2/21/2024,Nike Inc.,808.89,1726.06,178.87,1242.2,3633,250.16,Nifty Next 50,Small Cap
11/8/2024,Illumina Inc.,1331.76,1050.59,1393.09,721.91,6602,276.97,Nifty 50,Small Cap
5/8/2023,Travelers Companies,849.98,443.37,250.63,255.24,6711,230.82,Nifty 50,Small Cap
8/25/2023,Travelers Companies,943.57,1675.27,846.7,448.05,9804,346.22,Nifty MidSmall 40,Mid Cap
9/10/2024,Siemens AG,1366.08,946.74,371.33,864.01,5789,8.44,Nifty Next 50,Mid Cap
5/8/2023,Oracle Corp.,1087.27,871.71,261.23,633.74,9473,95.09,Nifty Small Cap 50,Small Cap
12/7/2024,Nike Inc.,1059.01,1380.96,796.47,581.27,2382,183.33,Nifty 100,Mid Cap
1/29/2024,Twilio Inc.,900.26,1553.55,1175.79,1019.71,1974,226.88,Nifty 100,Large Cap
4/19/2024,Lockheed Martin,967.83,266.26,546.42,972.66,9186,66.11,Nifty Small Cap 50,Small Cap
10/16/2024,Booking Holdings,1215.37,1569.98,135.72,505.34,1056,410.25,Nifty 100,Large Cap
1/30/2024,Goldman Sachs Group,1469.89,1507.79,884.55,571.17,5631,464.77,Nifty Next 50,Large Cap
4/21/2023,JPMorgan Chase & Co.,1203.22,1240.04,1080.01,1140.5,4589,375.86,Nifty Next 50,Mid Cap
3/31/2023,Walt Disney Co.,1075.93,776.07,435.64,1385.87,5363,464.48,Nifty Small Cap 50,Mid Cap
10/7/2023,Pfizer Inc.,246.54,454.88,976.11,520.11,5122,371.87,Nifty 50,Large Cap
11/29/2023,Procter & Gamble,1234.77,339.91,133.83,473.22,2157,221.09,Nifty Small Cap 50,Mid Cap
8/12/2023,Spotify Technology SA,1117.19,152.19,525.16,434.66,2477,197.17,Nifty 50,Large Cap
4/11/2023,Hilton Worldwide,1167.13,531.95,679.56,255.19,9471,84.03,Nifty Next 50,Small Cap
5/12/2023,Zoom Video Communications,385.09,910.97,1101.29,596.9,629,44.14,Nifty MidSmall 40,Mid Cap
1/13/2023,HSBC Holdings PLC,1359.99,600.74,493.25,798.21,3662,110.59,Nifty Small Cap 50,Mid Cap
4/1/2024,Expedia Group,191.06,721.61,651.57,829.28,9251,266.54,Nifty 100,Large Cap
3/16/2024,Biogen Inc.,417.74,872.34,890.85,1051.99,363,68.34,Nifty Next 50,Mid Cap
4/8/2023,Prudential Financial,1011.38,720.29,884.99,126.2,577,475.63,Nifty Next 50,Large Cap
4/30/2023,Bristol-Myers Squibb,1026.89,1490.55,739.33,864.04,8647,110.03,Nifty Next 50,Large Cap
10/20/2023,Procter & Gamble,504.32,1059.69,480.01,419.73,8354,416.98,Nifty 50,Mid Cap
12/11/2024,LinkedIn Corporation,1067.2,185.76,947.8,396.73,4272,409.59,Nifty Small Cap 50,Small Cap
1/1/2023,SAP SE,612.5,569.34,1176.9,1195.1,2043,71.46,Nifty Next 50,Large Cap
7/25/2024,Broadcom Inc.,50.25,1462.87,240.73,272.54,7722,355.66,Nifty Small Cap 50,Mid Cap
9/7/2023,Starbucks Corp.,285.78,706.72,496.43,527.2,2160,412.23,Nifty Next 50,Small Cap
10/13/2024,HSBC Holdings PLC,1329.8,1852.26,946.19,974.58,1814,442.26,Nifty Next 50,Large Cap
5/29/2023,NVIDIA Corp.,372.91,1468.43,1065.41,982.17,4014,477.04,Nifty Small Cap 50,Large Cap
1/30/2024,Pfizer Inc.,213.72,686.36,1100.6,119.73,8960,465.12,Nifty Small Cap 50,Large Cap
2/13/2023,Airbnb Inc.,1039.19,1105.36,924.98,155.21,3699,156.26,Nifty MidSmall 40,Mid Cap
11/28/2024,Gilead Sciences,689.02,1384.39,685.23,1000.28,8759,134.56,Nifty MidSmall 40,Mid Cap
9/11/2024,UnitedHealth Group,1205.06,507.73,914.75,1432.07,4536,199.37,Nifty Next 50,Mid Cap
2/13/2023,Bristol-Myers Squibb,1299.1,605.45,215.01,1497.83,3226,233.04,Nifty Small Cap 50,Large Cap
3/19/2023,Abbott Laboratories,1276.68,1088.18,314.63,1481.31,7601,117.71,Nifty MidSmall 40,Large Cap
8/14/2023,Allstate Corporation,503.86,1861.06,1300.72,559.79,6554,43.96,Nifty 50,Large Cap
6/11/2023,Abbott Laboratories,783.04,786.42,1293.37,400.62,4876,328.64,Nifty Small Cap 50,Mid Cap
9/10/2023,Square Inc.,992.71,893.94,1021.72,193.04,1843,87.95,Nifty 100,Small Cap
5/12/2023,Allstate Corporation,516.88,502.65,478.05,522.45,6857,457.53,Nifty MidSmall 40,Small Cap
3/23/2024,JPMorgan Chase & Co.,109.59,1247.44,918.91,451.44,5632,144.55,Nifty 100,Large Cap
4/18/2024,Honeywell International,768.71,1519.28,972.27,886.35,379,99.65,Nifty MidSmall 40,Small Cap
10/17/2024,Gilead Sciences,68.59,965.19,735.71,584.74,6294,97.88,Nifty Small Cap 50,Large Cap
4/19/2023,Walt Disney Co.,1428.44,1537.96,1055.48,385.72,7544,145.44,Nifty MidSmall 40,Small Cap
12/6/2024,Uber Technologies Inc.,1205.19,709.82,70.68,938.19,3130,306.47,Nifty Small Cap 50,Large Cap
2/4/2023,Palantir Technologies,328.41,1457.92,381.02,518.45,8638,489.18,Nifty Small Cap 50,Mid Cap
4/11/2024,Tesla Inc.,466.98,627.94,1118.4,562.78,1496,243.65,Nifty MidSmall 40,Small Cap
10/2/2023,Anthem Inc.,1475.12,1594.2,1316.02,917.74,6126,300.24,Nifty 100,Mid Cap
7/6/2023,Sanofi,591.65,1686.69,1230.24,221.42,2873,421.46,Nifty 100,Large Cap
8/31/2023,Verizon Communications,1186.4,1625.79,1011.6,1172.66,6108,167.68,Nifty 100,Large Cap
9/21/2023,Travelers Companies,697.88,548.62,256.73,1449.88,2870,90.76,Nifty 100,Mid Cap
6/5/2024,Goldman Sachs Group,1302.94,1434.36,535.15,761.7,6123,217.38,Nifty MidSmall 40,Small Cap
11/8/2024,Boston Scientific,1070.44,1146.3,98.79,861.8,9310,160.03,Nifty 100,Large Cap
6/24/2024,Merck & Co.,83.22,1974.17,906.61,607.73,3834,433.2,Nifty MidSmall 40,Mid Cap
3/28/2023,Chevron Corp.,476.87,818.92,646.31,1437.24,907,488.99,Nifty Next 50,Large Cap
6/18/2024,Boeing Co.,859.09,1576.82,815.03,242.77,1900,344.47,Nifty Small Cap 50,Small Cap
7/29/2023,Prudential Financial,1392.95,834.64,1371.71,1229.61,9467,327.23,Nifty 50,Small Cap
2/15/2023,Allstate Corporation,197.94,884.19,581.09,993.12,8367,357.4,Nifty 100,Small Cap
4/11/2024,Goldman Sachs Group,921.69,355.34,450.19,1197.67,835,234.37,Nifty 100,Large Cap
6/23/2024,Goldman Sachs Group,488.16,593.37,236.33,1428.17,2789,314.77,Nifty Next 50,Small Cap
1/26/2023,Adobe Inc.,1339.53,454.3,226.75,769.42,5470,36.56,Nifty 100,Large Cap
9/23/2023,BNP Paribas,1159.5,444.52,740.45,468.08,2407,247.23,Nifty MidSmall 40,Small Cap
6/24/2023,Apple Inc.,586.07,166.68,1056.44,1180.29,6560,166.85,Nifty 50,Mid Cap
5/30/2024,Costco Wholesale Corp.,292.3,1618.49,803.31,1274.63,1249,27.54,Nifty Small Cap 50,Mid Cap
11/7/2023,Johnson & Johnson,66.67,1015.67,1226.41,1045.07,4899,272.84,Nifty MidSmall 40,Small Cap
11/18/2023,McDonald's Corp.,950.64,1637.71,462.75,1281.05,647,180.77,Nifty 100,Small Cap
8/1/2024,Boeing Co.,638.88,1283.22,845.21,1108.97,9674,295.72,Nifty 100,Large Cap
5/15/2023,Adobe Inc.,506.4,1687.97,935.9,1438.34,4361,257.08,Nifty 50,Small Cap
2/24/2023,Google LLC,1478.98,1081.97,414.55,877.49,6581,138.83,Nifty 100,Mid Cap
6/26/2024,Mastercard Inc.,725.91,323.98,572.94,601.69,9107,270.45,Nifty 100,Large Cap
8/8/2024,Twilio Inc.,1137.27,1291.01,839.59,1036.75,3917,190.01,Nifty MidSmall 40,Large Cap
6/14/2024,SAP SE,307.25,1403.86,58.67,150.22,513,460.64,Nifty 50,Mid Cap
6/5/2023,Travelers Companies,69.51,1309.03,1244.66,772.67,3911,188.44,Nifty Small Cap 50,Small Cap
10/29/2024,American Express Co.,655.47,1632.47,182.16,1171.43,802,21.03,Nifty MidSmall 40,Mid Cap
5/27/2023,Twilio Inc.,1015.21,1503.27,95.15,295,5244,382.02,Nifty 100,Mid Cap
4/29/2024,American International Group,784.57,950.37,324.6,630.59,9063,481.88,Nifty 100,Mid Cap
8/21/2024,IBM Corp.,1341.18,1665.34,718.18,557.92,1625,85.52,Nifty 100,Large Cap
1/20/2023,Pfizer Inc.,679.27,1429.81,480.32,535.71,3524,486.42,Nifty 50,Small Cap
9/26/2023,Shopify Inc.,500.95,372.68,633,993.41,8740,308.98,Nifty 100,Small Cap
11/29/2023,Progressive Corporation,1378.27,1148.76,145.45,771.37,2724,423.85,Nifty 100,Mid Cap
7/8/2024,ServiceNow Inc.,639.86,1497.83,349.35,1206.11,1662,236.97,Nifty 100,Small Cap
2/5/2024,Square Inc.,440.99,1173.58,163.8,133.88,7986,311.64,Nifty Next 50,Small Cap
11/2/2023,Mastercard Inc.,191.61,1905.7,344.7,708.17,5307,420.69,Nifty Small Cap 50,Mid Cap
1/28/2023,ServiceNow Inc.,1200.3,337.76,993.53,70.3,3103,491.42,Nifty Small Cap 50,Large Cap
4/11/2024,American Airlines Group,1246.38,1486.3,818.15,370.25,3407,93.21,Nifty 100,Mid Cap
9/17/2023,Twitter Inc.,98.28,1675.23,487.54,1174.3,4245,449.47,Nifty 100,Small Cap
6/17/2024,3M Company,570.04,1449.91,387.88,203.77,8474,333.97,Nifty Small Cap 50,Large Cap
4/11/2023,PepsiCo Inc.,1137.32,863.33,1396.61,203.09,493,473.48,Nifty Next 50,Mid Cap
7/4/2024,PepsiCo Inc.,1422.25,863.14,1081.98,632.09,3024,159.74,Nifty 100,Small Cap
12/19/2023,Zoom Video Communications,597.84,1235.15,1156.2,1176.57,1868,122.05,Nifty MidSmall 40,Large Cap
10/27/2023,Walmart Inc.,1314.48,884.63,66.12,975.13,4381,183.4,Nifty 50,Large Cap
11/12/2024,Goldman Sachs Group,620.89,1783.89,111.63,1183.55,8380,442.37,Nifty 50,Mid Cap
10/23/2023,Google LLC,310.27,353.37,1006.28,121.85,185,230.36,Nifty 100,Large Cap
12/19/2023,Berkshire Hathaway,55,1332.44,292.81,867.4,3787,475.79,Nifty Next 50,Small Cap
5/10/2023,Travelers Companies,528.76,398.11,613.15,707.27,219,121.93,Nifty 50,Small Cap
6/5/2023,Lyft Inc.,598.79,1149.3,282.31,1349.23,8379,111.05,Nifty Next 50,Small Cap
3/15/2023,HSBC Holdings PLC,1420.42,1473.83,272.59,1119.14,9470,339.52,Nifty Next 50,Large Cap
12/8/2023,Goldman Sachs Group,348.8,456.2,179.44,665.29,1011,146.54,Nifty MidSmall 40,Small Cap
4/9/2024,Farmers Insurance,604.23,1452.46,844.14,853.08,3465,65.45,Nifty Small Cap 50,Mid Cap
3/31/2023,Gilead Sciences,86.47,408.96,1042.84,666.01,8216,188.59,Nifty 100,Mid Cap
8/1/2024,Travelers Companies,1157.13,1298.02,107.88,689.66,2682,133.82,Nifty 50,Small Cap
3/30/2024,Biogen Inc.,1376.95,1085.27,407.51,969.42,4891,207.08,Nifty Small Cap 50,Large Cap
12/12/2024,Lyft Inc.,394.84,701.44,931.96,363.98,1842,94.07,Nifty 50,Small Cap
11/28/2023,Southwest Airlines,672.04,356.37,567.47,533.12,834,478.53,Nifty Next 50,Small Cap
12/14/2023,Twitter Inc.,227.06,1511.33,995.39,454.78,7214,401.02,Nifty MidSmall 40,Mid Cap
8/21/2023,Square Inc.,712.41,856.34,1070.14,1211.16,152,420.61,Nifty 50,Mid Cap
8/20/2024,Berkshire Hathaway,243.35,310.08,74.24,1415.82,1837,149.6,Nifty 50,Mid Cap
4/12/2023,Palantir Technologies,808.86,1579.66,551.78,650.74,7783,428.52,Nifty Next 50,Mid Cap
4/25/2024,HSBC Holdings PLC,1115.2,580.86,1028.92,161.8,4096,295.8,Nifty MidSmall 40,Mid Cap
8/2/2023,Southwest Airlines,852.35,1512.44,548.43,185.65,2064,29.31,Nifty 100,Large Cap
4/18/2023,Apple Inc.,405.57,1195.06,37.99,629.4,5068,77.48,Nifty Small Cap 50,Large Cap
6/14/2023,SAP SE,563,509.88,490.74,622.73,4833,223.54,Nifty Next 50,Large Cap
8/25/2024,Google LLC,975.93,291.35,1225.53,261.93,9004,197.5,Nifty 100,Mid Cap
12/4/2024,American International Group,905.15,1247.51,1334.16,1220.33,6227,397.84,Nifty Small Cap 50,Large Cap
12/1/2023,Siemens AG,248.32,196.64,797.91,775.2,5942,436.96,Nifty Next 50,Large Cap
3/27/2023,3M Company,1275.18,271.11,449.71,208.14,8910,432.6,Nifty 100,Large Cap
2/28/2024,Oracle Corp.,739.02,1449.11,668.51,193.14,7380,188.27,Nifty 100,Mid Cap
9/4/2024,Twilio Inc.,285.44,1146.92,353.6,696.65,8958,318.25,Nifty 100,Mid Cap
12/30/2023,Netflix Inc.,228.1,753.65,260.33,219.41,4369,249.05,Nifty Small Cap 50,Large Cap
3/1/2023,JPMorgan Chase & Co.,1450.05,1147.57,706.14,863.73,6428,444.57,Nifty 100,Small Cap
4/26/2024,L’Oréal,458.23,1244.55,1039.26,608.27,4591,444.6,Nifty Small Cap 50,Large Cap
9/7/2023,Exxon Mobil Corp.,1367.46,1195.78,334.78,1383.53,1321,27.88,Nifty Next 50,Small Cap
7/13/2024,Hilton Worldwide,645.35,1338.72,1276.07,657.42,8200,286.5,Nifty Small Cap 50,Mid Cap
4/27/2023,Walt Disney Co.,609.59,1889.53,260.47,940.92,4905,252.23,Nifty 100,Mid Cap
6/28/2024,Carnival Corporation,1066.35,869.24,795.02,1226.46,2712,385.43,Nifty Small Cap 50,Mid Cap
2/13/2023,Abbott Laboratories,64.33,707.13,1093.65,489.17,9848,98.71,Nifty Next 50,Mid Cap
5/23/2024,American Express Co.,540.23,221.1,322.34,792.24,4657,347.8,Nifty MidSmall 40,Large Cap
6/14/2023,BNP Paribas,488.84,422.09,436.13,225.36,7793,369.57,Nifty Next 50,Small Cap
1/3/2024,American International Group,1308.74,346.56,100.53,677.52,8406,14.35,Nifty MidSmall 40,Mid Cap
10/19/2023,Raytheon Technologies,817.23,770.57,1323.21,594.94,3901,216.2,Nifty Small Cap 50,Mid Cap
10/13/2023,Mastercard Inc.,578.63,1278.48,697.15,670.87,6626,489.49,Nifty MidSmall 40,Mid Cap
7/23/2023,Progressive Corporation,435.81,235.72,118.1,205.74,1330,151,Nifty MidSmall 40,Mid Cap
11/14/2024,ServiceNow Inc.,906.24,1496.18,1167.27,627.68,1985,442.38,Nifty 50,Mid Cap
6/7/2024,United Airlines,269.93,885.25,810,1311.89,3603,293.86,Nifty Small Cap 50,Mid Cap
5/1/2023,Liberty Mutual,407,1932.48,105.74,1408.73,7772,148.98,Nifty 100,Small Cap
10/25/2024,Visa Inc.,475.74,1201.51,647.73,400.5,5659,418.16,Nifty MidSmall 40,Small Cap
10/25/2024,Costco Wholesale Corp.,931.47,1577.02,625.13,485.73,6856,495.34,Nifty 50,Small Cap
7/7/2023,Nikon Corporation,591.22,1743.19,230.13,63.86,5388,371.26,Nifty MidSmall 40,Small Cap
1/13/2023,Microsoft Corp.,783.39,1794.37,605.91,217.59,2579,31.59,Nifty Small Cap 50,Small Cap
8/25/2024,Snap Inc.,993.14,1109.15,417.45,550.42,5887,27.15,Nifty Next 50,Small Cap
7/19/2023,Berkshire Hathaway,1436.59,883.97,988.92,1043.41,800,246.29,Nifty 100,Mid Cap
8/8/2024,Carnival Corporation,1159.01,1186.95,37.52,473.7,7091,4.03,Nifty MidSmall 40,Mid Cap
3/31/2024,McDonald's Corp.,637.62,893.83,175.74,159.33,9253,338.3,Nifty Small Cap 50,Small Cap
3/23/2024,Progressive Corporation,1135,595.32,1288.55,1109.76,4532,9.13,Nifty Next 50,Small Cap
3/12/2023,Honeywell International,1427.06,749.25,623.67,726.81,3988,486.56,Nifty 100,Mid Cap
8/12/2024,Honeywell International,774.1,580.62,271.37,802.84,6522,440.44,Nifty 50,Mid Cap
5/10/2023,State Farm,645.22,648.46,1116.72,522.74,2078,407.87,Nifty Next 50,Small Cap
2/12/2023,Facebook Inc.,163.13,323.17,1196.68,938.91,7498,406.39,Nifty Next 50,Large Cap
6/3/2024,HSBC Holdings PLC,1343.94,938.96,319.36,1341.63,4304,417.35,Nifty MidSmall 40,Small Cap
1/13/2023,JPMorgan Chase & Co.,407.33,585.28,1007.63,852.95,1996,217.69,Nifty Small Cap 50,Small Cap
12/25/2024,Qualcomm Inc.,142.74,979.48,872.74,901.9,1249,396.14,Nifty 50,Mid Cap
9/14/2024,Lyft Inc.,828.95,1615.57,1050.73,591.67,3928,184.21,Nifty MidSmall 40,Small Cap
6/18/2024,Boeing Co.,1276.55,979.38,1109.42,169.81,6570,424.34,Nifty Next 50,Large Cap
10/29/2023,Allstate Corporation,639.62,1916.03,935.48,671.39,5486,309.37,Nifty 100,Mid Cap
6/10/2024,Shopify Inc.,1185.45,423.5,1340.02,1390.73,7755,179.81,Nifty Next 50,Small Cap
10/3/2024,Siemens AG,1262.77,1722.99,1213.99,1036.31,6891,372.99,Nifty MidSmall 40,Small Cap
7/26/2024,Amazon.com Inc.,708.89,609.28,343.69,760.82,3447,122.17,Nifty 100,Mid Cap
4/25/2023,Travelers Companies,906.88,1877.78,1281.59,950.28,8462,482.37,Nifty MidSmall 40,Small Cap
4/4/2024,PayPal Holdings Inc.,824.17,570.22,522.65,859.88,3246,332.71,Nifty Small Cap 50,Small Cap
5/19/2024,Square Inc.,1411.83,1531.88,1025.36,1372.98,4316,201.2,Nifty MidSmall 40,Large Cap
11/4/2023,Mastercard Inc.,1101.98,264.92,1191.77,374.58,5929,275.81,Nifty 100,Small Cap
11/21/2023,Boston Scientific,1391.75,1315.15,627.83,1338.6,8290,369.05,Nifty Small Cap 50,Small Cap
8/1/2024,Medtronic PLC,369.01,554.55,100.57,1048.28,8554,398.86,Nifty 100,Large Cap
6/24/2023,Johnson & Johnson,499.84,1389.82,1331.04,235.23,6381,487.5,Nifty MidSmall 40,Small Cap
5/28/2024,Visa Inc.,152.82,1326.28,129.3,589.26,5387,105.27,Nifty Small Cap 50,Mid Cap
6/21/2023,Amgen Inc.,774.87,1858.84,506.91,682.63,6759,252.71,Nifty MidSmall 40,Large Cap
5/16/2024,Siemens AG,1317.19,1309.35,847.13,170.25,2348,46.64,Nifty Next 50,Large Cap
11/30/2023,Salesforce.com,523.93,905.26,191.03,853.59,2249,42.05,Nifty 50,Large Cap
10/11/2023,Snap Inc.,236.01,508.1,1178.34,426.08,3156,53.06,Nifty 50,Mid Cap
4/19/2024,Expedia Group,149.25,1366.28,308.69,714.29,2296,130.49,Nifty 50,Large Cap
2/23/2023,AMD,698.88,365.28,1380.83,686.21,8788,348.47,Nifty Small Cap 50,Large Cap
4/2/2024,Illumina Inc.,287.83,1682.76,1285.51,806.43,849,430.71,Nifty Small Cap 50,Mid Cap
8/1/2024,Gilead Sciences,551.85,607.57,858.24,1277,4202,218.56,Nifty 50,Large Cap
2/24/2024,IBM Corp.,1238.97,1119.69,934.21,1182.1,6201,278.05,Nifty 100,Mid Cap
9/5/2024,Boeing Co.,606.87,1252.5,761.04,1315.85,1146,103.98,Nifty 100,Large Cap
9/23/2024,Netflix Inc.,934.31,820.61,565.81,879.9,2079,395.75,Nifty MidSmall 40,Small Cap
12/3/2024,Gilead Sciences,778.13,1378.17,511.84,942.92,6333,444.29,Nifty Small Cap 50,Mid Cap
2/13/2024,L’Oréal,1091.87,612.9,1251.57,674.21,3701,243.31,Nifty Small Cap 50,Small Cap
10/31/2023,HSBC Holdings PLC,276.44,214.06,819.97,1089.97,6104,81.28,Nifty Small Cap 50,Small Cap
7/12/2024,Citigroup Inc.,1384.64,1924.65,1157.91,347.1,4899,3.55,Nifty 100,Small Cap
8/10/2023,Visa Inc.,983.27,742.08,734.28,739.02,4337,268.67,Nifty Small Cap 50,Large Cap
6/16/2024,Honeywell International,442.88,1469.91,450.62,1085.55,1148,249.32,Nifty 50,Mid Cap
6/7/2023,Lockheed Martin,228.72,1088.94,155.71,1177.92,861,462.98,Nifty Next 50,Mid Cap
12/14/2023,Biogen Inc.,267.1,1387.65,473.46,409.53,2835,19.21,Nifty MidSmall 40,Large Cap
6/8/2023,Boeing Co.,1184.86,355.23,1235.76,313.25,3722,75.33,Nifty 50,Mid Cap
8/23/2023,Thermo Fisher Scientific,902.76,1109.87,1005.39,468.37,1501,99.65,Nifty Next 50,Mid Cap
10/23/2024,GlaxoSmithKline,602.1,875.61,1106.59,1384.23,7479,274.02,Nifty MidSmall 40,Mid Cap
2/9/2024,Twitter Inc.,532.71,985.92,1089.6,237.22,9448,143.08,Nifty Small Cap 50,Small Cap
9/14/2023,Amgen Inc.,1290.85,1937.49,194.36,1431.99,7892,103.63,Nifty Next 50,Small Cap
11/7/2024,Morgan Stanley,1318.41,402.13,247.64,1492.48,3248,257.69,Nifty 100,Small Cap
8/11/2024,PayPal Holdings Inc.,892.83,1546.2,464.62,1185.99,4721,21.29,Nifty MidSmall 40,Mid Cap
8/19/2024,Intel Corp.,810.59,761.13,442.41,1152.61,3106,487.65,Nifty MidSmall 40,Large Cap
7/11/2024,General Electric,1233.85,687.16,120.53,1432.27,8857,430.65,Nifty 100,Small Cap
2/16/2023,Cigna Corporation,1136.54,650.94,240.26,471.28,1888,136.71,Nifty 100,Mid Cap
8/1/2023,Bristol-Myers Squibb,630.47,795.25,1203.04,237.02,6928,168.75,Nifty Small Cap 50,Small Cap
4/23/2024,McDonald's Corp.,169.97,810.67,836.99,1243.5,7765,123.7,Nifty 100,Small Cap
5/1/2024,Paychex Inc.,1164.33,650.88,498.93,297.85,1045,464.27,Nifty MidSmall 40,Mid Cap
7/24/2024,Qualcomm Inc.,294.62,1384.86,751.27,115.84,2142,326.95,Nifty MidSmall 40,Mid Cap
7/19/2024,American Airlines Group,73.75,238.29,388,334.87,7948,261.07,Nifty Next 50,Small Cap
12/8/2023,American Airlines Group,1272.79,764.74,829.86,684.96,8799,254.79,Nifty MidSmall 40,Mid Cap
6/7/2024,Anthem Inc.,888.47,668.38,132.24,767.9,4325,83.79,Nifty Small Cap 50,Mid Cap
12/4/2024,Salesforce.com,1342.92,1540.12,1266.63,140.63,5291,481.36,Nifty Small Cap 50,Small Cap
5/17/2024,SAP SE,752.65,421.02,359.41,692.92,4848,457.38,Nifty MidSmall 40,Mid Cap
1/6/2023,Novartis AG,1393.4,1890.27,1152.13,926.25,7778,476.26,Nifty Small Cap 50,Small Cap
5/24/2023,Cigna Corporation,563.26,465.46,934.2,1401.12,5345,146.18,Nifty MidSmall 40,Mid Cap
9/18/2023,Marriott International,1100.56,834.55,746.52,379.61,5982,238.85,Nifty MidSmall 40,Large Cap
8/7/2024,Hilton Worldwide,486.43,519.45,1303.82,355.91,9820,259.94,Nifty 50,Mid Cap
11/16/2024,IBM Corp.,51.69,680.39,244.83,614.67,4709,245.35,Nifty 100,Small Cap
8/20/2023,Twilio Inc.,600.63,1557.9,193.41,1476.3,6722,10.58,Nifty 100,Small Cap
9/27/2023,Allstate Corporation,1119.76,1031.35,470.95,537.53,1133,416.74,Nifty MidSmall 40,Small Cap
3/22/2024,Netflix Inc.,267.54,450.77,1167.4,113.61,4666,373.53,Nifty 50,Large Cap
8/10/2023,HSBC Holdings PLC,781.96,236.27,78.23,435.14,7641,237.92,Nifty 100,Large Cap
2/21/2023,Snap Inc.,357.87,575.35,357.99,859.54,9027,134.43,Nifty Next 50,Small Cap
4/26/2023,Twitter Inc.,158.2,1899.37,611.84,648.19,7332,317.85,Nifty 100,Mid Cap
6/21/2024,Berkshire Hathaway,945.31,1713.84,1006.73,1172.62,2256,70.01,Nifty Next 50,Small Cap
7/18/2024,Facebook Inc.,1430.35,964.32,440.06,930.54,7526,498.64,Nifty 100,Large Cap
6/24/2024,Walt Disney Co.,500.52,1041.69,643.91,861.21,6866,63.54,Nifty 50,Small Cap
1/19/2023,AbbVie Inc.,891.94,1813.83,491.49,518.34,6657,30.17,Nifty Next 50,Large Cap
1/27/2024,Amgen Inc.,1432.72,1243.99,156.12,850.18,4223,306.59,Nifty 50,Small Cap
9/20/2024,Adobe Inc.,993.2,1779.42,1041.99,942.61,2710,232.24,Nifty MidSmall 40,Mid Cap
9/9/2024,Travelers Companies,1026.01,1059.9,662.09,309.85,3808,359.78,Nifty 50,Large Cap
2/23/2024,Caterpillar Inc.,309.45,520.18,1143.14,1117.01,3019,64.86,Nifty 50,Mid Cap
11/5/2023,Palantir Technologies,764.28,1492.96,981.73,619.75,257,182.51,Nifty 100,Large Cap
7/5/2023,Square Inc.,582.27,1123.83,109.21,1126.3,3537,251.02,Nifty MidSmall 40,Small Cap
9/18/2023,Intel Corp.,732.89,1386.61,715.1,307.68,6696,224.05,Nifty Next 50,Small Cap
6/11/2024,American Airlines Group,1211.2,440.88,1387.47,1001.96,4817,291.93,Nifty 50,Small Cap
9/30/2023,Netflix Inc.,718.01,1348.06,451.78,88.98,5018,51.77,Nifty 50,Large Cap
6/9/2023,UnitedHealth Group,141.13,857.18,705.35,280.5,738,252.36,Nifty MidSmall 40,Small Cap
8/12/2023,Nikon Corporation,1363.04,764.2,923.28,1342.13,2739,277.83,Nifty 50,Large Cap
9/13/2023,Lyft Inc.,839.98,1392.23,307.1,719.13,151,440.63,Nifty 50,Mid Cap
6/29/2023,Expedia Group,1390.52,1245.64,992.43,786.4,5012,285.97,Nifty Next 50,Large Cap
1/20/2023,JPMorgan Chase & Co.,879.91,1350.85,933.89,1365.99,1571,274.1,Nifty Next 50,Large Cap
9/15/2024,Mastercard Inc.,150.97,1935.87,543.7,753.15,8083,406.23,Nifty 100,Large Cap
